148,65.5,83.6,100.2,113.9,124.1,131.2,135.9,138.9,140.8,141.9,142.6,4,4.6,5.2,5.9,6.6,7.4,8.1,8.9,9.7,10.4,11.1
149,67.2,92.8,118.7,141.1,158.2,169.9,177.4,182,184.7,186.3,187.2,4.9,5.5,6.2,6.9,7.6,8.4,9.2,9.9,10.7,11.5,12.2
150,33.7,46.9,62.4,79.1,95.5,110.1,122.1,131.2,137.7,142.2,145.3,3.7,4.4,5.1,6,6.8,7.6,8.4,9.1,9.8,10.4,10.9
151,71.6,103.8,131.6,150.5,161.3,166.9,169.7,171.1,171.7,172,172.1,5.1,6.1,7,8,8.9,9.7,10.5,11.2,11.7,12.2,12.6
152,38.5,56.1,70.6,79.8,84.7,87.1,88.3,88.8,89,89.1,89.2,3.7,4.3,5,5.6,6.2,6.8,7.3,7.7,8.1,8.4,8.6
153,57.9,85.8,98.5,102.5,103.7,104,104.1,104.1,104.1,104.1,104.1,4.1,5.1,6,6.8,7.5,8.1,8.5,8.9,9.1,9.3,9.4
154,47,63.3,71.5,79.6,86.4,91.4,95.6,97.8,98.4,99.2,99.9,3.6,4.4,5.1,5.7,6.2,6.5,6.7,6.9,7,7.1,7.2
155,48.5,62.8,73.1,79.3,82.6,84.3,85.2,85.6,85.8,85.9,85.9,3.7,4.1,4.6,5,5.4,5.8,6.2,6.5,6.9,7.1,7.4
156,56.8,73,84.3,90.9,94.3,96,96.8,97.2,97.4,97.5,97.5,3.9,4.6,5.2,5.8,6.3,6.7,7.1,7.3,7.5,7.7,7.8
157,46.6,55.1,63.1,70.1,76,80.6,84.2,86.8,88.8,90.1,91.1,4.2,4.9,5.5,6,6.5,6.9,7.2,7.5,7.7,7.8,7.9
158,35.8,59.9,85.5,105.8,118.2,124.8,128,129.4,130.1,130.4,130.5,3.6,4.5,5.6,6.6,7.6,8.4,9.1,9.7,10.1,10.4,10.6
159,70.6,116.3,138,149.3,155,157.8,178.3,182,186.3,190.3,190,4.8,5.8,6.7,7.5,8.3,9,9.5,10,10.3,10.6,10.8
160,33.8,47.6,59.7,68.4,73.7,76.7,78.3,79.1,79.5,79.7,79.8,3.5,4.2,4.9,5.5,6.1,6.5,6.8,7,7.2,7.3,7.4
161,44.6,56.2,61.8,64,64.8,65.1,65.2,65.4,65.6,65.7,65.75,3.9,4.8,5.2,5.3,5.4,6,6.4,6.6,6.8,6.85,6.9
162,60.7,89.3,113.2,128.6,136.8,140.9,142.7,143.6,144,144.2,144.2,4.1,4.8,5.6,6.4,7.1,7.7,8.2,8.7,9,9.3,9.5
164,66.5,91.5,111.9,125.6,133.5,137.8,139.9,141,141.5,141.8,141.9,4.7,5.5,6.3,7.1,7.9,8.6,9.2,9.7,10.2,10.5,10.8
165,52.7,63.1,70.8,77.3,82.5,85.6,87.9,89.2,89.6,89.7,89.8,3.9,4.4,4.9,5.5,6,6.4,6.8,7.1,7.4,7.7,7.9
166,60.1,68.8,76.6,83.2,88.6,92.9,96.1,98.5,100.3,101.5,102.5,4,4.6,5.2,5.7,6.3,6.7,7.1,7.5,7.8,8,8.2
167,49.4,61.9,73.7,83.8,91.7,97.5,101.5,104.2,106,107.2,108,3.7,4.3,4.8,5.2,5.6,6,6.3,6.5,6.6,6.8,6.9
168,34.6,62.5,80.2,87,89.1,89.7,89.9,89.9,89.9,89.9,89.9,3.3,4.3,5.3,6.2,6.9,7.5,7.9,8.3,8.5,8.6,8.7
169,58.8,90.9,109.2,113.2,115.8,123.6,141.4,146.8,151.3,168.2,168,4.9,5.7,6.6,7.5,8.4,9.3,10.1,10.9,11.6,12.3,12.8
170,62.8,88.1,101.5,106.8,108.7,109.3,109.5,109.6,109.6,109.6,109.6,4.4,5.7,6.6,7.2,7.5,7.7,7.72,7.8,7.82,7.83,7.84
171,47.5,60.8,73,82.7,89.8,94.6,97.6,99.6,100.7,101.4,101.9,3.3,4.2,5.1,6,6.7,7.4,7.8,8.2,8.4,8.6,8.8
172,58.2,75.5,91.8,105.3,115.4,122.5,127.1,130,131.8,132.9,133.5,4.3,5.3,6.2,7.2,8,8.8,9.5,10,10.4,10.8,11
174,36.8,64.7,85.7,95.8,99.6,100.9,101.3,101.5,101.5,101.5,101.5,3.3,4,4.6,5.3,5.9,6.4,6.8,7.1,7.3,7.5,7.6
175,60.5,80.6,93.4,99.8,102.7,104,104.5,104.7,104.8,104.8,104.8,4.6,5.3,6.1,6.7,7.2,7.6,8,8.2,8.4,8.5,8.6
176,59.4,69.8,78.4,85.1,92.3,98,103.4,106.2,108.1,108.9,109.2,3.8,4.5,5.2,5.8,6.3,6.7,7,7.2,7.3,7.4,7.5
177,49.1,72.3,88.7,97.4,101.3,102.9,103.5,103.8,103.9,103.9,103.9,3.9,4.6,5.3,5.8,6.3,6.7,7,7.2,7.4,7.5,7.6
178,44.3,60.8,73.7,81.9,86.4,88.8,89.9,90.5,90.7,90.8,90.9,3.6,4.2,4.7,5.1,5.6,5.9,6.2,6.5,6.7,6.9,7
179,48.3,62.8,76.8,88.7,97.9,104.4,108.8,111.6,113.4,114.5,115.2,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,8.3,8.7
180,55.6,88.7,116.7,133.6,142,145.6,147.1,147.8,148,148.1,148.2,4.2,5.3,6.4,7.4,8.3,9,9.5,9.9,10.2,10.4,10.6
181,68.2,94.5,109.2,115.4,117.7,118.5,118.8,118.9,118.9,118.9,118.9,4.5,5.2,5.9,6.5,7.1,7.6,8,8.3,8.6,8.7,8.9
182,43.9,58.7,70.7,79,84,86.8,88.2,89,89.4,89.6,89.7,3.6,4.3,5.1,5.8,6.4,7,7.4,7.8,8.1,8.3,8.4
